API,Well,Date,Oil,Water,Gas,Gas Sales,Gas Flared,Gas Vented,TP,CP,DownHours,Comments
3513726966,VANARKEL 1-15H,2/18/2017,12.52,55,292.4,242.4,0,0,90,565,0,"well doing great, no buyback, back to avg prod, before unit went dn."
3513726966,VANARKEL 1-15H,2/19/2017,11.69,50,269.7,219.7,0,0,92,566,0,
3513726966,VANARKEL 1-15H,2/20/2017,10.86,56.67,265.8,215.8,0,0,95,575,0,
3513726966,VANARKEL 1-15H,2/21/2017,12.52,45,266.9,216.9,0,0,82,565,0,
3513726966,VANARKEL 1-15H,2/22/2017,11.69,51.67,232.1,182.1,0,0,80,567,0,CSW9690@well-28gals.
3513726966,VANARKEL 1-15H,2/23/2017,14.19,55,231,181,0,0,83,575,0,
3513726966,VANARKEL 1-15H,2/24/2017,10.85,60,231.9,181.9,0,0,90,566,0,
3513726966,VANARKEL 1-15H,2/25/2017,7.52,40,233.67,192,0,0,75,700,0,"comp dn/ high cooler vibration, reset murfy, started at 10:30 am/ monitored for 40 min/ no issues detected."
3513726966,VANARKEL 1-15H,2/26/2017,4.18,21.67,139.03,105.7,0,0,70,840,0,"comp dn/ cooler vibration again/ called mech to meet me @ 8:40am/ adjusted murfy switch/ backed off to less sensitive, back to injecting @ 8:45 am"
3513726966,VANARKEL 1-15H,2/27/2017,22.54,88.33,297.4,247.4,0,0,96,575,0,increased prod from well dn time prior
3513726966,VANARKEL 1-15H,2/28/2017,10.02,56.67,260,210,0,0,95,580,0,
3513726966,VANARKEL 1-15H,3/1/2017,12.52,48.33,260.1,210.1,0,0,83,565,0,CSW9690@well--21gals.
3513726966,VANARKEL 1-15H,3/2/2017,11.68,65,262.05,212.05,0,0,82,565,0,
3513726966,VANARKEL 1-15H,3/3/2017,10.02,45,263.2,213.2,0,0,80,560,0,"Kolorcut oil 2 bottom at 4"""
3513726966,VANARKEL 1-15H,3/4/2017,12.56,48.33,264.38,214.38,0,0,83,564,0,
3513726966,VANARKEL 1-15H,3/5/2017,11.7,60,263.77,213.77,0,0,81,565,0,
3513726966,VANARKEL 1-15H,3/6/2017,13.35,50,264.3,214.3,0,0,82,566,0,
3513727421,VANARKEL 2-15-10XH,1/1/2017,232.58,105.42,4539.9,4539.9,0,0,1133,830,0,
3513727421,VANARKEL 2-15-10XH,1/2/2017,227.46,119.17,4536.1,4536.1,0,0,1131.96,811.36,0,Took manual dump apart on primary sep.--seet was washed out--put in new hard seet--cleaned site glass--holding good level now
3513727421,VANARKEL 2-15-10XH,1/3/2017,227.51,117.92,4532.1,4532.1,0,0,1130.34,815.6,0,
3513727421,VANARKEL 2-15-10XH,1/4/2017,231.23,106.25,4505.6,4505.6,0,0,1127.5,809.27,0,
3513727421,VANARKEL 2-15-10XH,1/5/2017,260.94,116.17,4417.1,4417.1,0,0,1126.96,802,0,High line psi last night
3513727421,VANARKEL 2-15-10XH,1/6/2017,215.18,108.75,4480.4,4480.4,0,0,1125.23,790.89,0,
3513727421,VANARKEL 2-15-10XH,1/7/2017,218.79,115,4465.8,4465.8,0,0,1124.5,791.89,0,
3513727421,VANARKEL 2-15-10XH,1/8/2017,240.67,101.67,4470.5,4470.5,0,0,1123.02,791.33,0,scata rolled incorrect data/ manually entered guages and correct data.
3513727421,VANARKEL 2-15-10XH,1/9/2017,236.45,114.17,4473.7,4473.7,0,0,1122.46,794.36,0,drained 1/2 cup out of ecd drain pot
3513727421,VANARKEL 2-15-10XH,1/10/2017,221.84,95.75,4484.7,4484.7,0,0,1122.36,799.77,0,
3513727421,VANARKEL 2-15-10XH,1/11/2017,242.78,117.08,4462.8,4462.8,0,0,1122.93,818.9,0,
3513727421,VANARKEL 2-15-10XH,1/12/2017,205.73,174.17,4473.8,4473.8,0,0,1120.69,811.1,0,
3513727421,VANARKEL 2-15-10XH,1/13/2017,224.32,101.67,4466.1,4466.1,0,0,1118.8,796.73,0,
3513727421,VANARKEL 2-15-10XH,1/14/2017,226.88,97.5,4442,4442,0,0,1117.68,816.56,0,"vru dn on low tank vapor psi, back on at 10 am"
3513727421,VANARKEL 2-15-10XH,1/15/2017,227.17,108.33,4439.4,4439.4,0,0,1116.89,804.99,0,
3513727421,VANARKEL 2-15-10XH,1/16/2017,223.66,111.67,4439.6,4439.6,0,0,1115.93,773.97,0,1.4 ppm h2s
3513727421,VANARKEL 2-15-10XH,1/17/2017,228.7,107.5,4433.9,4433.9,0,0,1114.82,797.98,0,
3513727421,VANARKEL 2-15-10XH,1/18/2017,215.86,103.58,4429.2,4429.2,0,0,1114.43,808.29,0,
3513727421,VANARKEL 2-15-10XH,1/19/2017,222.87,102.92,4427,4427,0,0,1113.18,793.35,0,
3513727421,VANARKEL 2-15-10XH,1/20/2017,219.55,105.42,4433.2,4433.2,0,0,1111.38,814.25,0,
3513727421,VANARKEL 2-15-10XH,1/21/2017,222.01,106.25,4429,4429,0,0,1110.54,790.3,0,
3513727421,VANARKEL 2-15-10XH,1/22/2017,217.94,100.42,4423.1,4423.1,0,0,1110.76,789.18,0,
3513727421,VANARKEL 2-15-10XH,1/23/2017,220.12,97.5,4408.6,4408.6,0,0,1107.58,786.44,0,
3513727421,VANARKEL 2-15-10XH,1/24/2017,220.54,97.08,4404.3,4404.3,0,0,1107.44,792.12,0,
3513727421,VANARKEL 2-15-10XH,1/25/2017,216.79,104.58,4399,4399,0,0,1104.82,764.99,0,Methanol-73gals.@sep.
3513727421,VANARKEL 2-15-10XH,1/26/2017,218.48,105.42,4379,4379,0,0,1104.72,792.04,0,
3513727421,VANARKEL 2-15-10XH,1/27/2017,216.82,105.42,4371,4371,0,0,1102.91,777.76,0,
3513727421,VANARKEL 2-15-10XH,1/28/2017,213.9,105.83,4376.2,4376.2,0,0,1102.51,771.96,0,
3513727421,VANARKEL 2-15-10XH,1/29/2017,217.9,102.08,4376.5,4376.5,0,0,1101.76,776.13,0,heater treater psi too high @ 60psi/ backed off kimray and set at 45/ opened supply gas to dumps that was shut.
3513727421,VANARKEL 2-15-10XH,1/30/2017,213.98,102.08,4374.1,4374.1,0,0,1100.57,791.49,0,heater treater psi 46/ heater gasket needs replaced. no leaks just corrossion eatn
3513727421,VANARKEL 2-15-10XH,1/31/2017,211.48,104.58,4374.2,4374.2,0,0,1098.51,761.46,0,
3513727421,VANARKEL 2-15-10XH,2/1/2017,210.28,102.5,4370.1,4370.1,0,0,1100.36,773.61,0,
3513727421,VANARKEL 2-15-10XH,2/2/2017,214.25,102.25,4349.6,4349.6,0,0,1097.57,765.93,0,
3513727421,VANARKEL 2-15-10XH,2/3/2017,210.91,98.33,4337.6,4337.6,0,0,1095.83,760.64,0,
3513727421,VANARKEL 2-15-10XH,2/4/2017,217.28,104.17,4342.4,4342.4,0,0,1094.32,769.55,0,ecd pot dry
3513727421,VANARKEL 2-15-10XH,2/5/2017,213.28,104.17,4347,4347,0,0,1095.77,778.49,0,
3513727421,VANARKEL 2-15-10XH,2/6/2017,210.27,100.42,4347.5,4347.5,0,0,1094.38,770.01,0,
3513727421,VANARKEL 2-15-10XH,2/7/2017,207.04,95,4344.2,4344.2,0,0,1094.16,767.68,0,
3513727421,VANARKEL 2-15-10XH,2/8/2017,207.22,88.33,4340.2,4340.2,0,0,1092.82,774.25,0,"thiefed oil 4 @ 5.75-6"" bottom"
3513727421,VANARKEL 2-15-10XH,2/9/2017,210.73,102.92,4340,4340,0,0,1089.18,760.04,0,
3513727421,VANARKEL 2-15-10XH,2/10/2017,208.69,95.42,4317.5,4317.5,0,0,1090.92,765,0,
3513727421,VANARKEL 2-15-10XH,2/11/2017,208.65,99.17,4323.4,4323.4,0,0,1090.43,774.63,0,
3513727421,VANARKEL 2-15-10XH,2/12/2017,208.04,95.42,4320.7,4320.7,0,0,1087.55,749.78,0,
3513727421,VANARKEL 2-15-10XH,2/13/2017,205.99,88.75,4306.8,4306.8,0,0,1085.84,734.98,0,
3513727421,VANARKEL 2-15-10XH,2/14/2017,202.9,100.83,4294.9,4294.9,0,0,1084.58,740,0,
3513727421,VANARKEL 2-15-10XH,2/15/2017,210.87,99.17,4288,4288,0,0,1084.56,741,0,"oil 4 level high/ problems downline, will pump dn in am when repaired"
3513727421,VANARKEL 2-15-10XH,2/16/2017,205.06,92.08,4203.7,4203.7,0,0,1082.03,735.83,0,0.5 ppm h2s
3513727421,VANARKEL 2-15-10XH,2/17/2017,210.15,97.92,4288.3,4288.3,0,0,1081.93,738.76,0,
3513727421,VANARKEL 2-15-10XH,2/18/2017,203.81,97.92,4286.4,4286.4,0,0,1082.7,747.87,0,
3513727421,VANARKEL 2-15-10XH,2/19/2017,203.52,85.42,4283.8,4283.8,0,0,1082.7,743,0,manually entered all data/ scata did not roll
3513727421,VANARKEL 2-15-10XH,2/20/2017,219.16,107.5,4265.6,4265.6,0,0,1079.46,738.71,0,"vru dn on main moter default/ lightning storms in area/ reset power, back on @ 11:30 am"
3513727421,VANARKEL 2-15-10XH,2/21/2017,182.44,77.08,4271,4271,0,0,1078.68,742.18,0,
3513727421,VANARKEL 2-15-10XH,2/22/2017,200.77,99.58,4265.2,4265.2,0,0,1080.09,786.18,0,
3513727421,VANARKEL 2-15-10XH,2/23/2017,201.03,98.33,4266.3,4266.3,0,0,1080.74,788.77,0,ehs insight inpection completed 
3513727421,VANARKEL 2-15-10XH,2/24/2017,201.8,107.5,4261.1,4261.1,0,0,1076.09,758.52,0,
3513727421,VANARKEL 2-15-10XH,2/25/2017,200.39,98.75,4242,4242,0,0,1076.13,770.66,0,
3513727421,VANARKEL 2-15-10XH,2/26/2017,198.11,108.75,4233.1,4233.1,0,0,1072.3,747.33,0,
3513727421,VANARKEL 2-15-10XH,2/27/2017,204.02,95.83,4237.2,4237.2,0,0,1072,731.43,0,
3513727421,VANARKEL 2-15-10XH,2/28/2017,197.4,85.83,4238.6,4238.6,0,0,1074.35,756.46,0,
3513727421,VANARKEL 2-15-10XH,3/1/2017,195.87,98.33,4232.4,4232.4,0,0,1071.52,759.19,0,
3513727421,VANARKEL 2-15-10XH,3/2/2017,201.1,98.75,4214.7,4214.7,0,0,1067.42,742.84,0,Checked data box on ECD
3513727421,VANARKEL 2-15-10XH,3/3/2017,197.19,93.92,4211.5,4211.5,0,0,1068.49,751.22,0,
3513727421,VANARKEL 2-15-10XH,3/4/2017,200.82,97.5,4207.6,4207.6,0,0,1068.99,741.47,0,
3513727421,VANARKEL 2-15-10XH,3/5/2017,196.38,87.92,4207.2,4207.2,0,0,1070.82,781.16,0,
3513727421,VANARKEL 2-15-10XH,3/6/2017,198.32,87.5,4205.5,4205.5,0,0,1067.43,737.9,0,
3513727417,VANARKEL 3-15-10XH,1/1/2017,63.26,137.5,3519.7,3519.7,0,0,1023,635,0,
3513727417,VANARKEL 3-15-10XH,1/2/2017,62.33,133.75,3511.9,3511.9,0,0,1022.07,634,0,
3513727417,VANARKEL 3-15-10XH,1/3/2017,63.5,125.83,3553.2,3553.2,0,0,1021.18,632.32,0,
3513727417,VANARKEL 3-15-10XH,1/4/2017,62.66,121.17,3544.4,3544.4,0,0,1020.12,631.61,0,
3513727417,VANARKEL 3-15-10XH,1/5/2017,90.92,138.33,3482.2,3482.2,0,0,1019.52,628.27,0,High line psi last night
3513727417,VANARKEL 3-15-10XH,1/6/2017,46.35,132.5,3525.9,3525.9,0,0,1018.29,628.45,0,oil prod lower due to high line psi yesterday
3513727417,VANARKEL 3-15-10XH,1/7/2017,53.21,120,3489.6,3489.6,0,0,1017,625.66,0,small seep in ball valve in water 1/ switched to water2/ called aa to empty tank over top/ set up roustabouts to change valve
3513727417,VANARKEL 3-15-10XH,1/8/2017,72.9,80.58,3464.5,3464.5,0,0,1016.01,625.74,0,"switched back to water 1 / at 6pm yesterday, guaged water 2 at 3'4"", manually entered data/ scata did not roll correct figures/ crazy figures"
3513727417,VANARKEL 3-15-10XH,1/9/2017,65.14,128.33,3459,3459,0,0,1015.14,624.78,0,
3513727417,VANARKEL 3-15-10XH,1/10/2017,62.49,82.08,3465.9,3465.9,0,0,1013.4,625.82,0,
3513727417,VANARKEL 3-15-10XH,1/11/2017,61.27,125.42,3458.4,3458.4,0,0,1012.92,624.37,0,
3513727417,VANARKEL 3-15-10XH,1/12/2017,61.24,127.92,3460.6,3460.6,0,0,1012.08,622.85,0,
3513727417,VANARKEL 3-15-10XH,1/13/2017,59.91,172.08,3434.1,3434.1,0,0,1011.32,621.44,0,"scata has been rolling incorrect figures in water 2 tank/ actual 1'3"""
3513727417,VANARKEL 3-15-10XH,1/14/2017,59.98,97,3420.4,3420.4,0,0,1009.72,620.3,0,
3513727417,VANARKEL 3-15-10XH,1/15/2017,61.94,120.42,3417.2,3417.2,0,0,1009.06,618.77,0,
3513727417,VANARKEL 3-15-10XH,1/16/2017,62.07,130.42,3420.7,3420.7,0,0,1008.04,617.8,0,0.6 ppm h2s
3513727417,VANARKEL 3-15-10XH,1/17/2017,61.46,119.17,3414.6,3414.6,0,0,1007.74,615.8,0,
3513727417,VANARKEL 3-15-10XH,1/18/2017,60.4,119.58,3416.3,3416.3,0,0,1006.67,614.72,0,"tighned all bolts on oil tanks, took water dump apart on heater, cleaned gaskets/ main seat washed out, awaiting parts"
3513727417,VANARKEL 3-15-10XH,1/19/2017,61.01,122.08,3422.8,3422.8,0,0,1005.71,615.95,0,"repaired 3"" water dump on heater treater, manually installed new gaskets and seat"
3513727417,VANARKEL 3-15-10XH,1/20/2017,61.65,121.25,3484.6,3484.6,0,0,1004.41,612.47,0,
3513727417,VANARKEL 3-15-10XH,1/21/2017,61.06,124.17,3485.3,3485.3,0,0,1004.1,611.99,0,
3513727417,VANARKEL 3-15-10XH,1/22/2017,60.82,120.42,3481.2,3481.2,0,0,1002.35,611.64,0,
3513727417,VANARKEL 3-15-10XH,1/23/2017,60.75,125.42,3467.6,3467.6,0,0,1002.27,610.56,0,
3513727417,VANARKEL 3-15-10XH,1/24/2017,60.4,119.58,3465.1,3465.1,0,0,1000.43,610.28,0,
3513727417,VANARKEL 3-15-10XH,1/25/2017,60.37,119.17,3464.3,3464.3,0,0,999.91,608.99,0,Methanol-150gals.@sep.
3513727417,VANARKEL 3-15-10XH,1/26/2017,58.32,112.08,3444,3444,0,0,1005,609,0,
3513727417,VANARKEL 3-15-10XH,1/27/2017,59.35,127.92,3436,3436,0,0,998.33,606.75,0,
3513727417,VANARKEL 3-15-10XH,1/28/2017,59.57,95,3435.3,3435.3,0,0,997.8,605.25,0,
3513727417,VANARKEL 3-15-10XH,1/29/2017,61.31,116.25,3431.4,3431.4,0,0,996.44,604.87,0,
3513727417,VANARKEL 3-15-10XH,1/30/2017,60.4,112.5,3430.3,3430.3,0,0,996.07,603.52,0,
3513727417,VANARKEL 3-15-10XH,1/31/2017,58.97,119.58,3430.5,3430.5,0,0,994.83,602.52,0,
3513727417,VANARKEL 3-15-10XH,2/1/2017,59.15,117.5,3425.1,3425.1,0,0,994.95,599.96,0,
3513727417,VANARKEL 3-15-10XH,2/2/2017,57.75,111.25,3408.6,3408.6,0,0,993.49,599.89,0,
3513727417,VANARKEL 3-15-10XH,2/3/2017,58.73,120.83,3392,3392,0,0,992.01,599.47,0,
3513727417,VANARKEL 3-15-10XH,2/4/2017,60.06,131.25,3389.6,3389.6,0,0,991.41,597.84,0,ecd pot dry
3513727417,VANARKEL 3-15-10XH,2/5/2017,58.32,117.92,3390.5,3390.5,0,0,991.22,596.94,0,
3513727417,VANARKEL 3-15-10XH,2/6/2017,59.57,114.17,3392.3,3392.3,0,0,990.09,596.05,0,
3513727417,VANARKEL 3-15-10XH,2/7/2017,55.03,105.42,3395.7,3395.7,0,0,990,594.31,0,
3513727417,VANARKEL 3-15-10XH,2/8/2017,56.65,107.92,3386.8,3386.8,0,0,988.49,594.1,0,
3513727417,VANARKEL 3-15-10XH,2/9/2017,56.06,123.33,3388,3388,0,0,987.86,589.78,0,
3513727417,VANARKEL 3-15-10XH,2/10/2017,57.9,112.08,3361.4,3361.4,0,0,987.27,590.77,0,
3513727417,VANARKEL 3-15-10XH,2/11/2017,58.3,87.92,3372.5,3372.5,0,0,986.38,590.65,0,
3513727417,VANARKEL 3-15-10XH,2/12/2017,56.65,111.67,3376.4,3376.4,0,0,985.6,589.17,0,
3513727417,VANARKEL 3-15-10XH,2/13/2017,58.32,113.33,3355.8,3355.8,0,0,984.74,588.86,0,high winds yesterday blew out pilot in heater/ turned supply gas off.
3513727417,VANARKEL 3-15-10XH,2/14/2017,56.23,114.17,3343.5,3343.5,0,0,984.23,586.57,0,
3513727417,VANARKEL 3-15-10XH,2/15/2017,56.67,115.42,3333.9,3333.9,0,0,984.16,585.12,0,"oil 4 guage high/ called robert with lact, problems downline, will pump dn in am"
3513727417,VANARKEL 3-15-10XH,2/16/2017,59.03,128.75,3330.3,3330.3,0,0,983.76,583.7,0,0.7 ppm h2s
3513727417,VANARKEL 3-15-10XH,2/17/2017,57.47,105,3333.4,3333.4,0,0,981.96,582.5,0,
3513727417,VANARKEL 3-15-10XH,2/18/2017,55.82,118.33,3335.4,3335.4,0,0,981.06,583.63,0,
3513727417,VANARKEL 3-15-10XH,2/19/2017,56.65,107.5,3328.7,3328.7,0,0,980,580,0,manually entered all data/ scata did not roll today
3513727417,VANARKEL 3-15-10XH,2/20/2017,54.28,100.83,3322.3,3322.3,0,0,980.04,580.28,0,
3513727417,VANARKEL 3-15-10XH,2/21/2017,54.15,87.5,3311.9,3311.9,0,0,979.37,578.97,0,
3513727417,VANARKEL 3-15-10XH,2/22/2017,56.1,101.67,3304.6,3304.6,0,0,978.8,575.66,0,
3513727417,VANARKEL 3-15-10XH,2/23/2017,54.99,109.58,3304.3,3304.3,0,0,977.95,576.76,0,
3513727417,VANARKEL 3-15-10XH,2/24/2017,53.86,106.75,3305.1,3305.1,0,0,977.36,574.82,0, QOA well inspection for gas leaks completed today
3513727417,VANARKEL 3-15-10XH,2/25/2017,54.15,114.17,3285.4,3285.4,0,0,977.3,573.2,0,
3513727417,VANARKEL 3-15-10XH,2/26/2017,55.09,95.42,3275.7,3275.7,0,0,976.85,573.14,0,
3513727417,VANARKEL 3-15-10XH,2/27/2017,54.15,107.92,3276.2,3276.2,0,0,976.63,572.79,0,
3513727417,VANARKEL 3-15-10XH,2/28/2017,56.32,106.67,3278.6,3278.6,0,0,974.99,572.98,0,
3513727417,VANARKEL 3-15-10XH,3/1/2017,52.9,110.42,3279.8,3279.8,0,0,975.53,571.06,0,
3513727417,VANARKEL 3-15-10XH,3/2/2017,52.48,109.17,3258.7,3258.7,0,0,975.41,567.94,0,Checked data box on ECD
3513727417,VANARKEL 3-15-10XH,3/3/2017,54.44,108.33,3252.2,3252.2,0,0,975.33,567.65,0,
3513727417,VANARKEL 3-15-10XH,3/4/2017,54.57,106.25,3250.3,3250.3,0,0,973.67,567.9,0,
3513727417,VANARKEL 3-15-10XH,3/5/2017,54.7,101.5,3244.5,3244.5,0,0,972.58,568.15,0,
3513727417,VANARKEL 3-15-10XH,3/6/2017,54.15,103.75,3245,3245,0,0,971.52,567.79,0,
3513727418,VANARKEL 4-15-10XH,1/1/2017,62.59,103.75,3270.9,3270.9,0,0,923,562,0,
3513727418,VANARKEL 4-15-10XH,1/2/2017,63.45,100.83,3272.3,3272.3,0,0,921.55,568.28,0,
3513727418,VANARKEL 4-15-10XH,1/3/2017,60.72,109.58,3264.1,3264.1,0,0,919.64,558.63,0,
3513727418,VANARKEL 4-15-10XH,1/4/2017,60.53,100.33,3241.5,3241.5,0,0,920.41,570.55,0,
3513727418,VANARKEL 4-15-10XH,1/5/2017,91.26,95.75,3173.2,3173.2,0,0,917.91,549.93,0,High line psi last night
3513727418,VANARKEL 4-15-10XH,1/6/2017,63.09,100.42,3221.9,3221.9,0,0,917.79,563.09,0,
3513727418,VANARKEL 4-15-10XH,1/7/2017,62.08,120,3211.4,3211.4,0,0,917.5,568.41,0,
3513727418,VANARKEL 4-15-10XH,1/8/2017,54.27,114.58,3218.4,3218.4,0,0,916.8,564.51,0,manually entered data/ all rolled incorrect figures/ vru was dn yesterday on high discharge psi/ started back 6pm yesterday
3513727418,VANARKEL 4-15-10XH,1/9/2017,57.77,102.17,3221.1,3221.1,0,0,914.58,545.17,0,
3513727418,VANARKEL 4-15-10XH,1/10/2017,63.45,99.58,3230.7,3230.7,0,0,914.21,554.25,0,
3513727418,VANARKEL 4-15-10XH,1/11/2017,59.69,107.5,3219.3,3219.3,0,0,913.26,564.41,0,
3513727418,VANARKEL 4-15-10XH,1/12/2017,60.95,169.75,3218.5,3218.5,0,0,913.13,562.59,0,"spike in water prod/ guaged water 2 @ 11 "" "
3513727418,VANARKEL 4-15-10XH,1/13/2017,59.62,97.92,3193.2,3193.2,0,0,912.49,559.49,0,"scata was rolling incorrect data on water 2/ actual guage is 1'3"""
3513727418,VANARKEL 4-15-10XH,1/14/2017,60.53,103.33,3189,3189,0,0,911.53,562.95,0,
3513727418,VANARKEL 4-15-10XH,1/15/2017,63.2,105.83,3191,3191,0,0,910.12,558.53,0,
3513727418,VANARKEL 4-15-10XH,1/16/2017,62.62,105.83,3196.3,3196.3,0,0,908.67,553.18,0,0.5 ppm h2s
3513727418,VANARKEL 4-15-10XH,1/17/2017,61.4,112.92,3190.2,3190.2,0,0,909.5,563.42,0,
3513727418,VANARKEL 4-15-10XH,1/18/2017,61.37,93.33,3206.4,3206.4,0,0,908.12,560.16,0,tighned all bolts on oil tanks
3513727418,VANARKEL 4-15-10XH,1/19/2017,62.3,112.92,3219.3,3219.3,0,0,905.52,526.74,0,
3513727418,VANARKEL 4-15-10XH,1/20/2017,62.04,93.33,3215.7,3215.7,0,0,906.5,552.4,0,
3513727418,VANARKEL 4-15-10XH,1/21/2017,60.53,108.75,3215,3215,0,0,905.19,548,0,
3513727418,VANARKEL 4-15-10XH,1/22/2017,60.67,105.83,3208.5,3208.5,0,0,905.08,546.57,0,
3513727418,VANARKEL 4-15-10XH,1/23/2017,61.37,102.5,3196.6,3196.6,0,0,902.7,534.37,0,
3513727418,VANARKEL 4-15-10XH,1/24/2017,59.28,109.58,3192.5,3192.5,0,0,904.12,555.24,0,
3513727418,VANARKEL 4-15-10XH,1/25/2017,60.11,95.83,3188.8,3188.8,0,0,902.15,539.34,0,Methanol-156gals.@sep.
3513727418,VANARKEL 4-15-10XH,1/26/2017,60.64,95,3172,3172,0,0,900.54,523.33,0,
3513727418,VANARKEL 4-15-10XH,1/27/2017,60.11,94.58,3165,3165,0,0,900.69,537.58,0,
3513727418,VANARKEL 4-15-10XH,1/28/2017,62.21,129.58,3159.3,3159.3,0,0,900.35,552.61,0,
3513727418,VANARKEL 4-15-10XH,1/29/2017,61.68,86.67,3160.1,3160.1,0,0,899.33,543.39,0,
3513727418,VANARKEL 4-15-10XH,1/30/2017,59.28,101.67,3159,3159,0,0,897.92,529.25,0,
3513727418,VANARKEL 4-15-10XH,1/31/2017,58.92,95.42,3158.3,3158.3,0,0,896.69,518.84,0,
3513727418,VANARKEL 4-15-10XH,2/1/2017,59.28,94.58,3154.8,3154.8,0,0,896.18,521.46,0,
3513727418,VANARKEL 4-15-10XH,2/2/2017,57.45,90.83,3140.1,3140.1,0,0,895.28,531.64,0,
3513727418,VANARKEL 4-15-10XH,2/3/2017,59.69,98.75,3128,3128,0,0,895.35,534.41,0,
3513727418,VANARKEL 4-15-10XH,2/4/2017,60.27,103.33,3127,3127,0,0,894.95,542.72,0,ecd pot dry
3513727418,VANARKEL 4-15-10XH,2/5/2017,58.84,103.33,3132.7,3132.7,0,0,894.02,540.81,0,
3513727418,VANARKEL 4-15-10XH,2/6/2017,59.18,92.08,3133.3,3133.3,0,0,892.39,521.29,0,
3513727418,VANARKEL 4-15-10XH,2/7/2017,56.33,80,3120.1,3120.1,0,0,893.16,540.87,0,
3513727418,VANARKEL 4-15-10XH,2/8/2017,58.44,99.17,3109.8,3109.8,0,0,891.11,517.68,0,
3513727418,VANARKEL 4-15-10XH,2/9/2017,55.52,90,3107.8,3107.8,0,0,892.61,543.09,0,
3513727418,VANARKEL 4-15-10XH,2/10/2017,60.11,103.33,3092,3092,0,0,889.69,519.24,0,
3513727418,VANARKEL 4-15-10XH,2/11/2017,59.5,87.92,3101.8,3101.8,0,0,889.94,536.13,0,
3513727418,VANARKEL 4-15-10XH,2/12/2017,56.51,87.92,3099.5,3099.5,0,0,888.78,522.58,0,
3513727418,VANARKEL 4-15-10XH,2/13/2017,55.52,88.33,3088.4,3088.4,0,0,888.97,532.18,0,high winds yesterday blew out pilot on heater treater/ shut off supply gas 
3513727418,VANARKEL 4-15-10XH,2/14/2017,57.38,89.17,3096,3096,0,0,887.14,519.2,0,
3513727418,VANARKEL 4-15-10XH,2/15/2017,56.35,100.83,3083.5,3083.5,0,0,886,521.54,0,"alarms on heater treater high psi last night, came out 10:40 pm, adjusted backpsi to 45 psi/ all dumps on sep are working great, all looks ok today, oil 4 level high ?? called robert with lact, problems downline will pump dn in am "
3513727418,VANARKEL 4-15-10XH,2/16/2017,57.17,100.42,3054,3054,0,0,887.32,534.6,0,0.6 ppm h2s
3513727418,VANARKEL 4-15-10XH,2/17/2017,58.56,84.17,3047.3,3047.3,0,0,886.53,525,0,
3513727418,VANARKEL 4-15-10XH,2/18/2017,56.22,101.25,3041.3,3041.3,0,0,885.64,528.84,0,adjusted regulater to vru on heater treater. vru is rate is higher now/ heater psi 40
3513727418,VANARKEL 4-15-10XH,2/19/2017,70.55,100.83,3004.8,3004.8,0,0,882,527,0,manually entered all data/ scata did not roll today
3513727418,VANARKEL 4-15-10XH,2/20/2017,51.16,72.92,3079.1,3079.1,0,0,883.18,519.93,0,
3513727418,VANARKEL 4-15-10XH,2/21/2017,55.94,62.08,3079.8,3079.8,0,0,881.7,508.22,0,
3513727418,VANARKEL 4-15-10XH,2/22/2017,60.43,97.5,3075.4,3075.4,0,0,880.1,505.31,0,
3513727418,VANARKEL 4-15-10XH,2/23/2017,59.7,97.5,3076,3076,0,0,880.14,508.63,0,
3513727418,VANARKEL 4-15-10XH,2/24/2017,56.9,81.25,3067.2,3067.2,0,0,880.8,512.68,0,vru dn low tank vapor/ back on @ 11am/ QOA well inpection completed
3513727418,VANARKEL 4-15-10XH,2/25/2017,44.25,97.92,3045.6,3045.6,0,0,879.08,499.77,0,small dip in oil prod
3513727418,VANARKEL 4-15-10XH,2/26/2017,51.75,100,3041.3,3041.3,0,0,877.99,503.52,0,
3513727418,VANARKEL 4-15-10XH,2/27/2017,52.6,97.92,3045.2,3045.2,0,0,879.17,504,0,
3513727418,VANARKEL 4-15-10XH,2/28/2017,56.01,79.58,3051.3,3051.3,0,0,878.85,515.4,0,
3513727418,VANARKEL 4-15-10XH,3/1/2017,55.08,86.67,3042.3,3042.3,0,0,876.41,502.4,0,
3513727418,VANARKEL 4-15-10XH,3/2/2017,53.85,89.17,3022.1,3022.1,0,0,876.89,523.33,0,Checked data box on ECD
3513727418,VANARKEL 4-15-10XH,3/3/2017,54.98,90.42,3021.2,3021.2,0,0,876.76,520.27,0,
3513727418,VANARKEL 4-15-10XH,3/4/2017,56.78,93.75,3019.9,3019.9,0,0,874.14,495.09,0,
3513727418,VANARKEL 4-15-10XH,3/5/2017,54,80.42,3016.6,3016.6,0,0,875.24,521.62,0,
3513727418,VANARKEL 4-15-10XH,3/6/2017,55.52,80,3015.7,3015.7,0,0,873.43,503.5,0,
3513727424,VANARKEL 5-15-10XH,1/1/2017,134.32,120.83,3506.6,3506.6,0,0,1014,586,0,
3513727424,VANARKEL 5-15-10XH,1/2/2017,131.93,118.75,3501.7,3501.7,0,0,1014.62,591.23,0,
3513727424,VANARKEL 5-15-10XH,1/3/2017,134.18,118.33,3498.3,3498.3,0,0,1013.48,599.09,0,
